Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,enr,BIRMINGHAM COMMUNITY HS,All,32
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,adm,BIRMINGHAM COMMUNITY HS,All,64
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,app,BIRMINGHAM COMMUNITY HS,All,169
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,enr,BISHOP UNION HIGH SCHOOL,White,
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,adm,BISHOP UNION HIGH SCHOOL,White,6
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,app,BISHOP UNION HIGH SCHOOL,White,10
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,enr,BISHOP UNION HIGH SCHOOL,Hispanic/ Latino,
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,adm,BISHOP UNION HIGH SCHOOL,Hispanic/ Latino,3
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,app,BISHOP UNION HIGH SCHOOL,Hispanic/ Latino,9
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,enr,BISHOP UNION HIGH SCHOOL,All,3
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,adm,BISHOP UNION HIGH SCHOOL,All,10
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,app,BISHOP UNION HIGH SCHOOL,All,21
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,White,3
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,White,5
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,White,5
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,Asian,3
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,Asian,4
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,Asian,7
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,Hispanic/ Latino,6
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,Hispanic/ Latino,6
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,Hispanic/ Latino,14
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,African American,
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,African American,3
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,African American,10
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,All,15
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,All,19
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,All,39
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,enr,BLOOMINGTON HIGH SCHOOL,Asian,3
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,adm,BLOOMINGTON HIGH SCHOOL,Asian,3
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,app,BLOOMINGTON HIGH SCHOOL,Asian,5
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,enr,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,27
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,adm,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,41
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,app,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,82
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,enr,BLOOMINGTON HIGH SCHOOL,All,32
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,adm,BLOOMINGTON HIGH SCHOOL,All,47
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,app,BLOOMINGTON HIGH SCHOOL,All,94
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,enr,BOLSA GRANDE HIGH SCHOOL,Asian,35
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,adm,BOLSA GRANDE HIGH SCHOOL,Asian,63
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,app,BOLSA GRANDE HIGH SCHOOL,Asian,98
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,enr,BOLSA GRANDE HIGH SCHOOL,Hispanic/ Latino,
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,adm,BOLSA GRANDE HIGH SCHOOL,Hispanic/ Latino,5
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,app,BOLSA GRANDE HIGH SCHOOL,Hispanic/ Latino,25
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,enr,BOLSA GRANDE HIGH SCHOOL,All,37
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,adm,BOLSA GRANDE HIGH SCHOOL,All,70
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,app,BOLSA GRANDE HIGH SCHOOL,All,131
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,White,10
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,White,23
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,White,40
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,Asian,10
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,Asian,21
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,Asian,26
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,Hispanic/ Latino,14
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,Hispanic/ Latino,36
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,Hispanic/ Latino,55
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,African American,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,African American,5
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,African American,9
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,All,38
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,All,88
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,All,133
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,White,4
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,White,8
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,White,11
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,Asian,8
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,Asian,11
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,Asian,24
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,25
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,45
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,70
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,African American,
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,African American,
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,African American,11
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,All,38
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,All,66
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,All,117
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,White,9
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,White,20
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,White,38
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,Asian,15
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,Asian,27
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,Asian,36
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,Hispanic/ Latino,5
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,Hispanic/ Latino,12
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,Hispanic/ Latino,16
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,All,32
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,All,62
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,All,95
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,enr,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,11
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,adm,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,20
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,app,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,26
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,enr,BRAWLEY UNION HIGH SCHOOL,All,13
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,adm,BRAWLEY UNION HIGH SCHOOL,All,23
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,app,BRAWLEY UNION HIGH SCHOOL,All,31
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,White,14
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,White,20
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,White,29
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,Asian,26
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,Asian,43
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,Asian,59
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,8
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,16
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,24
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,African American,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,African American,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,African American,5
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,All,51
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,All,85
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,All,123
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,enr,BRET HARTE UNION HIGH SCHOOL,White,3
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,adm,BRET HARTE UNION HIGH SCHOOL,White,9
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,app,BRET HARTE UNION HIGH SCHOOL,White,11
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,enr,BRET HARTE UNION HIGH SCHOOL,Hispanic/ Latino,4
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,adm,BRET HARTE UNION HIGH SCHOOL,Hispanic/ Latino,7
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,app,BRET HARTE UNION HIGH SCHOOL,Hispanic/ Latino,7
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,enr,BRET HARTE UNION HIGH SCHOOL,All,7
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,adm,BRET HARTE UNION HIGH SCHOOL,All,16
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,app,BRET HARTE UNION HIGH SCHOOL,All,19
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,enr,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,15
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,adm,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,21
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,app,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,32
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,enr,BRIGHT STAR SECONDARY ACADEMY,African American,
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,adm,BRIGHT STAR SECONDARY ACADEMY,African American,4
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,app,BRIGHT STAR SECONDARY ACADEMY,African American,5
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,enr,BRIGHT STAR SECONDARY ACADEMY,All,18
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,adm,BRIGHT STAR SECONDARY ACADEMY,All,29
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,app,BRIGHT STAR SECONDARY ACADEMY,All,41
BUENA HIGH SCHOOL53647,Ventura,Ventura,enr,BUENA HIGH SCHOOL,White,11
BUENA HIGH SCHOOL53647,Ventura,Ventura,adm,BUENA HIGH SCHOOL,White,16
BUENA HIGH SCHOOL53647,Ventura,Ventura,app,BUENA HIGH SCHOOL,White,24
BUENA HIGH SCHOOL53647,Ventura,Ventura,enr,BUENA HIGH SCHOOL,Hispanic/ Latino,6
BUENA HIGH SCHOOL53647,Ventura,Ventura,adm,BUENA HIGH SCHOOL,Hispanic/ Latino,10
BUENA HIGH SCHOOL53647,Ventura,Ventura,app,BUENA HIGH SCHOOL,Hispanic/ Latino,19
BUENA HIGH SCHOOL53647,Ventura,Ventura,enr,BUENA HIGH SCHOOL,All,21
BUENA HIGH SCHOOL53647,Ventura,Ventura,adm,BUENA HIGH SCHOOL,All,33
BUENA HIGH SCHOOL53647,Ventura,Ventura,app,BUENA HIGH SCHOOL,All,51
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,enr,BUENA PARK HIGH SCHOOL,White,
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,adm,BUENA PARK HIGH SCHOOL,White,
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,app,BUENA PARK HIGH SCHOOL,White,5
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,enr,BUENA PARK HIGH SCHOOL,Asian,6
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,adm,BUENA PARK HIGH SCHOOL,Asian,12
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,app,BUENA PARK HIGH SCHOOL,Asian,19
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,enr,BUENA PARK HIGH SCHOOL,Hispanic/ Latino,9
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,adm,BUENA PARK HIGH SCHOOL,Hispanic/ Latino,28
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,app,BUENA PARK HIGH SCHOOL,Hispanic/ Latino,47
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,enr,BUENA PARK HIGH SCHOOL,All,19
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,adm,BUENA PARK HIGH SCHOOL,All,47
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,app,BUENA PARK HIGH SCHOOL,All,78
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,enr,BUHACH COLONY HIGH SCHOOL,White,5
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,adm,BUHACH COLONY HIGH SCHOOL,White,14
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,app,BUHACH COLONY HIGH SCHOOL,White,15
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,enr,BUHACH COLONY HIGH SCHOOL,Asian,7
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,adm,BUHACH COLONY HIGH SCHOOL,Asian,12
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,app,BUHACH COLONY HIGH SCHOOL,Asian,14
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,enr,BUHACH COLONY HIGH SCHOOL,Hispanic/ Latino,22
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,adm,BUHACH COLONY HIGH SCHOOL,Hispanic/ Latino,36
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,app,BUHACH COLONY HIGH SCHOOL,Hispanic/ Latino,56
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,enr,BUHACH COLONY HIGH SCHOOL,All,38
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,adm,BUHACH COLONY HIGH SCHOOL,All,68
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,app,BUHACH COLONY HIGH SCHOOL,All,93
BULLARD HIGH SCHOOL50973,Fresno,Fresno,enr,BULLARD HIGH SCHOOL,White,4
BULLARD HIGH SCHOOL50973,Fresno,Fresno,adm,BULLARD HIGH SCHOOL,White,12
BULLARD HIGH SCHOOL50973,Fresno,Fresno,app,BULLARD HIGH SCHOOL,White,18
BULLARD HIGH SCHOOL50973,Fresno,Fresno,enr,BULLARD HIGH SCHOOL,Asian,5
BULLARD HIGH SCHOOL50973,Fresno,Fresno,adm,BULLARD HIGH SCHOOL,Asian,7
BULLARD HIGH SCHOOL50973,Fresno,Fresno,app,BULLARD HIGH SCHOOL,Asian,12
BULLARD HIGH SCHOOL50973,Fresno,Fresno,enr,BULLARD HIGH SCHOOL,Hispanic/ Latino,8
BULLARD HIGH SCHOOL50973,Fresno,Fresno,adm,BULLARD HIGH SCHOOL,Hispanic/ Latino,16
BULLARD HIGH SCHOOL50973,Fresno,Fresno,app,BULLARD HIGH SCHOOL,Hispanic/ Latino,32
BULLARD HIGH SCHOOL50973,Fresno,Fresno,enr,BULLARD HIGH SCHOOL,African American,4
BULLARD HIGH SCHOOL50973,Fresno,Fresno,adm,BULLARD HIGH SCHOOL,African American,5
BULLARD HIGH SCHOOL50973,Fresno,Fresno,app,BULLARD HIGH SCHOOL,African American,9
BULLARD HIGH SCHOOL50973,Fresno,Fresno,enr,BULLARD HIGH SCHOOL,All,21
BULLARD HIGH SCHOOL50973,Fresno,Fresno,adm,BULLARD HIGH SCHOOL,All,41
BULLARD HIGH SCHOOL50973,Fresno,Fresno,app,BULLARD HIGH SCHOOL,All,73
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,enr,BURBANK SENIOR HIGH SCHOOL,White,39
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,adm,BURBANK SENIOR HIGH SCHOOL,White,56
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,app,BURBANK SENIOR HIGH SCHOOL,White,98
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,enr,BURBANK SENIOR HIGH SCHOOL,Asian,22
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,adm,BURBANK SENIOR HIGH SCHOOL,Asian,30
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,app,BURBANK SENIOR HIGH SCHOOL,Asian,42
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,enr,BURBANK SENIOR HIGH SCHOOL,Hispanic/ Latino,11
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,adm,BURBANK SENIOR HIGH SCHOOL,Hispanic/ Latino,20
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,app,BURBANK SENIOR HIGH SCHOOL,Hispanic/ Latino,41
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,enr,BURBANK SENIOR HIGH SCHOOL,African American,
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,adm,BURBANK SENIOR HIGH SCHOOL,African American,4
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,app,BURBANK SENIOR HIGH SCHOOL,African American,6
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,enr,BURBANK SENIOR HIGH SCHOOL,All,75
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,adm,BURBANK SENIOR HIGH SCHOOL,All,112
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,app,BURBANK SENIOR HIGH SCHOOL,All,190
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,enr,BURLINGAME HIGH SCHOOL,Domestic Unknown,3
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,adm,BURLINGAME HIGH SCHOOL,Domestic Unknown,6
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,app,BURLINGAME HIGH SCHOOL,Domestic Unknown,9
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,enr,BURLINGAME HIGH SCHOOL,White,17
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,adm,BURLINGAME HIGH SCHOOL,White,46
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,app,BURLINGAME HIGH SCHOOL,White,73
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,enr,BURLINGAME HIGH SCHOOL,Asian,19
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,adm,BURLINGAME HIGH SCHOOL,Asian,39
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,app,BURLINGAME HIGH SCHOOL,Asian,50
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,enr,BURLINGAME HIGH SCHOOL,Hispanic/ Latino,6
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,adm,BURLINGAME HIGH SCHOOL,Hispanic/ Latino,16
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,app,BURLINGAME HIGH SCHOOL,Hispanic/ Latino,26
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,enr,BURLINGAME HIGH SCHOOL,All,48
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,adm,BURLINGAME HIGH SCHOOL,All,111
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,app,BURLINGAME HIGH SCHOOL,All,163
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,enr,C K MCCLATCHY HIGH SCHOOL,White,20
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,adm,C K MCCLATCHY HIGH SCHOOL,White,29
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,app,C K MCCLATCHY HIGH SCHOOL,White,39
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,enr,C K MCCLATCHY HIGH SCHOOL,Asian,22
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,adm,C K MCCLATCHY HIGH SCHOOL,Asian,35
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,app,C K MCCLATCHY HIGH SCHOOL,Asian,50
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,enr,C K MCCLATCHY HIGH SCHOOL,Hispanic/ Latino,3
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,adm,C K MCCLATCHY HIGH SCHOOL,Hispanic/ Latino,6
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,app,C K MCCLATCHY HIGH SCHOOL,Hispanic/ Latino,17
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,enr,C K MCCLATCHY HIGH SCHOOL,African American,4
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,adm,C K MCCLATCHY HIGH SCHOOL,African American,5
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,app,C K MCCLATCHY HIGH SCHOOL,African American,9
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,enr,C K MCCLATCHY HIGH SCHOOL,All,50
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,adm,C K MCCLATCHY HIGH SCHOOL,All,76
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,app,C K MCCLATCHY HIGH SCHOOL,All,119
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,enr,CABRILLO HIGH SCHOOL,White,6
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,adm,CABRILLO HIGH SCHOOL,White,15
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,app,CABRILLO HIGH SCHOOL,White,20
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,enr,CABRILLO HIGH SCHOOL,Hispanic/ Latino,3
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,adm,CABRILLO HIGH SCHOOL,Hispanic/ Latino,7
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,app,CABRILLO HIGH SCHOOL,Hispanic/ Latino,16
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,enr,CABRILLO HIGH SCHOOL,All,12
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,adm,CABRILLO HIGH SCHOOL,All,26
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,app,CABRILLO HIGH SCHOOL,All,44
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,enr,CAJON HIGH SCHOOL,White,4
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,adm,CAJON HIGH SCHOOL,White,8
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,app,CAJON HIGH SCHOOL,White,14
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,enr,CAJON HIGH SCHOOL,Asian,10
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,adm,CAJON HIGH SCHOOL,Asian,14
