Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,enr,BALDWIN PARK HIGH SCHOOL,All,
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,adm,BALDWIN PARK HIGH SCHOOL,All,6
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,app,BALDWIN PARK HIGH SCHOOL,All,27
BANNING ACAD CREAT-INNOV SCI(BACIS)54899,Wilmington,Los Angeles,enr,BANNING ACAD CREAT-INNOV SCI(BACIS),All,
BANNING ACAD CREAT-INNOV SCI(BACIS)54899,Wilmington,Los Angeles,adm,BANNING ACAD CREAT-INNOV SCI(BACIS),All,
BANNING ACAD CREAT-INNOV SCI(BACIS)54899,Wilmington,Los Angeles,app,BANNING ACAD CREAT-INNOV SCI(BACIS),All,7
BANNING HIGH SCHOOL50230,Banning,Riverside,enr,BANNING HIGH SCHOOL,All,
BANNING HIGH SCHOOL50230,Banning,Riverside,adm,BANNING HIGH SCHOOL,All,
BANNING HIGH SCHOOL50230,Banning,Riverside,app,BANNING HIGH SCHOOL,All,7
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,enr,BARSTOW HIGH SCHOOL,Hispanic/ Latino,
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,adm,BARSTOW HIGH SCHOOL,Hispanic/ Latino,3
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,app,BARSTOW HIGH SCHOOL,Hispanic/ Latino,6
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,enr,BARSTOW HIGH SCHOOL,All,
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,adm,BARSTOW HIGH SCHOOL,All,3
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,app,BARSTOW HIGH SCHOOL,All,9
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,enr,BASSETT HIGH SCHOOL,Asian,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,adm,BASSETT HIGH SCHOOL,Asian,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,app,BASSETT HIGH SCHOOL,Asian,5
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,enr,BASSETT HIGH SCHOOL,Hispanic/ Latino,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,adm,BASSETT HIGH SCHOOL,Hispanic/ Latino,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,app,BASSETT HIGH SCHOOL,Hispanic/ Latino,12
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,enr,BASSETT HIGH SCHOOL,All,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,adm,BASSETT HIGH SCHOOL,All,
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,app,BASSETT HIGH SCHOOL,All,18
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,enr,BEAR CREEK HIGH SCHOOL,Asian,
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,adm,BEAR CREEK HIGH SCHOOL,Asian,
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,app,BEAR CREEK HIGH SCHOOL,Asian,16
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,enr,BEAR CREEK HIGH SCHOOL,All,
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,adm,BEAR CREEK HIGH SCHOOL,All,
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,app,BEAR CREEK HIGH SCHOOL,All,20
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,enr,BEAR RIVER HIGH SCHOOL,White,
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,adm,BEAR RIVER HIGH SCHOOL,White,
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,app,BEAR RIVER HIGH SCHOOL,White,7
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,enr,BEAR RIVER HIGH SCHOOL,All,
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,adm,BEAR RIVER HIGH SCHOOL,All,
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,app,BEAR RIVER HIGH SCHOOL,All,10
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,enr,BEAUMONT HIGH SCHOOL,White,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,adm,BEAUMONT HIGH SCHOOL,White,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,app,BEAUMONT HIGH SCHOOL,White,6
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,enr,BEAUMONT HIGH SCHOOL,Asian,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,adm,BEAUMONT HIGH SCHOOL,Asian,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,app,BEAUMONT HIGH SCHOOL,Asian,9
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,enr,BEAUMONT HIGH SCHOOL,Hispanic/ Latino,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,adm,BEAUMONT HIGH SCHOOL,Hispanic/ Latino,
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,app,BEAUMONT HIGH SCHOOL,Hispanic/ Latino,12
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,enr,BEAUMONT HIGH SCHOOL,All,3
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,adm,BEAUMONT HIGH SCHOOL,All,6
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,app,BEAUMONT HIGH SCHOOL,All,30
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,enr,BELL GARDENS SENIOR HS,All,3
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,adm,BELL GARDENS SENIOR HS,All,6
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,app,BELL GARDENS SENIOR HS,All,37
BELL HIGH SCHOOL50245,Bell,Los Angeles,enr,BELL HIGH SCHOOL,Hispanic/ Latino,
BELL HIGH SCHOOL50245,Bell,Los Angeles,adm,BELL HIGH SCHOOL,Hispanic/ Latino,8
BELL HIGH SCHOOL50245,Bell,Los Angeles,app,BELL HIGH SCHOOL,Hispanic/ Latino,46
BELL HIGH SCHOOL50245,Bell,Los Angeles,enr,BELL HIGH SCHOOL,All,
BELL HIGH SCHOOL50245,Bell,Los Angeles,adm,BELL HIGH SCHOOL,All,9
BELL HIGH SCHOOL50245,Bell,Los Angeles,app,BELL HIGH SCHOOL,All,49
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,enr,BELLA VISTA HIGH SCHOOL,White,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,adm,BELLA VISTA HIGH SCHOOL,White,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,app,BELLA VISTA HIGH SCHOOL,White,19
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,enr,BELLA VISTA HIGH SCHOOL,Asian,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,adm,BELLA VISTA HIGH SCHOOL,Asian,3
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,app,BELLA VISTA HIGH SCHOOL,Asian,9
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,enr,BELLA VISTA HIGH SCHOOL,Hispanic/ Latino,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,adm,BELLA VISTA HIGH SCHOOL,Hispanic/ Latino,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,app,BELLA VISTA HIGH SCHOOL,Hispanic/ Latino,7
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,enr,BELLA VISTA HIGH SCHOOL,All,
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,adm,BELLA VISTA HIGH SCHOOL,All,8
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,app,BELLA VISTA HIGH SCHOOL,All,40
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,enr,BELLFLOWER HIGH SCHOOL,All,
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,adm,BELLFLOWER HIGH SCHOOL,All,
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,app,BELLFLOWER HIGH SCHOOL,All,7
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,enr,BELMONT HIGH SCHOOL,Hispanic/ Latino,
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,adm,BELMONT HIGH SCHOOL,Hispanic/ Latino,4
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,app,BELMONT HIGH SCHOOL,Hispanic/ Latino,16
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,enr,BELMONT HIGH SCHOOL,All,
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,adm,BELMONT HIGH SCHOOL,All,5
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,app,BELMONT HIGH SCHOOL,All,20
BENICIA HIGH SCHOOL50280,Benicia,Solano,enr,BENICIA HIGH SCHOOL,White,
BENICIA HIGH SCHOOL50280,Benicia,Solano,adm,BENICIA HIGH SCHOOL,White,
BENICIA HIGH SCHOOL50280,Benicia,Solano,app,BENICIA HIGH SCHOOL,White,17
BENICIA HIGH SCHOOL50280,Benicia,Solano,enr,BENICIA HIGH SCHOOL,Asian,3
BENICIA HIGH SCHOOL50280,Benicia,Solano,adm,BENICIA HIGH SCHOOL,Asian,5
BENICIA HIGH SCHOOL50280,Benicia,Solano,app,BENICIA HIGH SCHOOL,Asian,15
BENICIA HIGH SCHOOL50280,Benicia,Solano,enr,BENICIA HIGH SCHOOL,Hispanic/ Latino,
BENICIA HIGH SCHOOL50280,Benicia,Solano,adm,BENICIA HIGH SCHOOL,Hispanic/ Latino,
BENICIA HIGH SCHOOL50280,Benicia,Solano,app,BENICIA HIGH SCHOOL,Hispanic/ Latino,12
BENICIA HIGH SCHOOL50280,Benicia,Solano,enr,BENICIA HIGH SCHOOL,All,3
BENICIA HIGH SCHOOL50280,Benicia,Solano,adm,BENICIA HIGH SCHOOL,All,9
BENICIA HIGH SCHOOL50280,Benicia,Solano,app,BENICIA HIGH SCHOOL,All,49
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,enr,BENJAMIN FRANKLIN HIGH SCHOOL,Hispanic/ Latino,
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,adm,BENJAMIN FRANKLIN HIGH SCHOOL,Hispanic/ Latino,6
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,app,BENJAMIN FRANKLIN HIGH SCHOOL,Hispanic/ Latino,26
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,enr,BENJAMIN FRANKLIN HIGH SCHOOL,All,4
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,adm,BENJAMIN FRANKLIN HIGH SCHOOL,All,8
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,app,BENJAMIN FRANKLIN HIGH SCHOOL,All,31
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,Inter- national,
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,Inter- national,
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,Inter- national,5
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,Domestic Unknown,
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,Domestic Unknown,
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,Domestic Unknown,11
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,White,12
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,White,36
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,White,116
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,Asian,5
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,Asian,11
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,Asian,54
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,Hispanic/ Latino,3
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,Hispanic/ Latino,8
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,Hispanic/ Latino,35
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,African American,
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,African American,3
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,African American,36
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,enr,BERKELEY HIGH SCHOOL,All,22
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,adm,BERKELEY HIGH SCHOOL,All,58
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,app,BERKELEY HIGH SCHOOL,All,257
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,enr,BEVERLY HILLS HIGH SCHOOL,Domestic Unknown,
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,adm,BEVERLY HILLS HIGH SCHOOL,Domestic Unknown,
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,app,BEVERLY HILLS HIGH SCHOOL,Domestic Unknown,9
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,enr,BEVERLY HILLS HIGH SCHOOL,White,5
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,adm,BEVERLY HILLS HIGH SCHOOL,White,9
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,app,BEVERLY HILLS HIGH SCHOOL,White,67
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,enr,BEVERLY HILLS HIGH SCHOOL,Asian,
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,adm,BEVERLY HILLS HIGH SCHOOL,Asian,4
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,app,BEVERLY HILLS HIGH SCHOOL,Asian,24
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,enr,BEVERLY HILLS HIGH SCHOOL,Hispanic/ Latino,
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,adm,BEVERLY HILLS HIGH SCHOOL,Hispanic/ Latino,
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,app,BEVERLY HILLS HIGH SCHOOL,Hispanic/ Latino,15
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,enr,BEVERLY HILLS HIGH SCHOOL,All,5
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,adm,BEVERLY HILLS HIGH SCHOOL,All,14
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,app,BEVERLY HILLS HIGH SCHOOL,All,120
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,enr,BIG BEAR HIGH SCHOOL,All,
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,adm,BIG BEAR HIGH SCHOOL,All,
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,app,BIG BEAR HIGH SCHOOL,All,6
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,enr,BIRMINGHAM COMMUNITY HS,Hispanic/ Latino,
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,adm,BIRMINGHAM COMMUNITY HS,Hispanic/ Latino,3
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,app,BIRMINGHAM COMMUNITY HS,Hispanic/ Latino,34
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,enr,BIRMINGHAM COMMUNITY HS,African American,
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,adm,BIRMINGHAM COMMUNITY HS,African American,
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,app,BIRMINGHAM COMMUNITY HS,African American,5
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,enr,BIRMINGHAM COMMUNITY HS,All,3
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,adm,BIRMINGHAM COMMUNITY HS,All,4
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,app,BIRMINGHAM COMMUNITY HS,All,48
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,enr,BISHOP UNION HIGH SCHOOL,White,
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,adm,BISHOP UNION HIGH SCHOOL,White,3
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,app,BISHOP UNION HIGH SCHOOL,White,5
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,enr,BISHOP UNION HIGH SCHOOL,All,
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,adm,BISHOP UNION HIGH SCHOOL,All,4
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,app,BISHOP UNION HIGH SCHOOL,All,6
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,Hispanic/ Latino,
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,Hispanic/ Latino,
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,Hispanic/ Latino,5
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,enr,BLAIR HIGH SCHOOL,All,
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,adm,BLAIR HIGH SCHOOL,All,5
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,app,BLAIR HIGH SCHOOL,All,17
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,enr,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,adm,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,app,BLOOMINGTON HIGH SCHOOL,Hispanic/ Latino,14
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,enr,BLOOMINGTON HIGH SCHOOL,All,
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,adm,BLOOMINGTON HIGH SCHOOL,All,
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,app,BLOOMINGTON HIGH SCHOOL,All,17
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,enr,BOLSA GRANDE HIGH SCHOOL,Asian,
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,adm,BOLSA GRANDE HIGH SCHOOL,Asian,
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,app,BOLSA GRANDE HIGH SCHOOL,Asian,21
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,enr,BOLSA GRANDE HIGH SCHOOL,All,
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,adm,BOLSA GRANDE HIGH SCHOOL,All,
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,app,BOLSA GRANDE HIGH SCHOOL,All,22
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,White,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,White,3
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,White,18
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,Asian,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,Asian,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,Asian,15
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,Hispanic/ Latino,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,Hispanic/ Latino,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,Hispanic/ Latino,16
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,enr,BONITA HIGH SCHOOL,All,
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,adm,BONITA HIGH SCHOOL,All,5
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,app,BONITA HIGH SCHOOL,All,54
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,Asian,
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,Asian,
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,Asian,13
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,4
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,5
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,Hispanic/ Latino,23
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,enr,BONITA VISTA HIGH SCHOOL,All,4
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,adm,BONITA VISTA HIGH SCHOOL,All,6
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,app,BONITA VISTA HIGH SCHOOL,All,43
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,White,
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,White,
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,White,18
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,Asian,3
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,Asian,5
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,Asian,21
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,Hispanic/ Latino,
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,Hispanic/ Latino,
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,Hispanic/ Latino,9
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,enr,BRANHAM HIGH SCHOOL,All,3
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,adm,BRANHAM HIGH SCHOOL,All,6
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,app,BRANHAM HIGH SCHOOL,All,50
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,enr,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,adm,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,app,BRAWLEY UNION HIGH SCHOOL,Hispanic/ Latino,7
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,enr,BRAWLEY UNION HIGH SCHOOL,All,
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,adm,BRAWLEY UNION HIGH SCHOOL,All,
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,app,BRAWLEY UNION HIGH SCHOOL,All,8
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,White,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,White,4
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,White,11
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,Asian,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,Asian,3
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,Asian,26
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,Hispanic/ Latino,5
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,enr,BREA OLINDA HIGH SCHOOL,All,3
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,adm,BREA OLINDA HIGH SCHOOL,All,9
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,app,BREA OLINDA HIGH SCHOOL,All,46
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,enr,BRET HARTE UNION HIGH SCHOOL,All,
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,adm,BRET HARTE UNION HIGH SCHOOL,All,
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,app,BRET HARTE UNION HIGH SCHOOL,All,5
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,enr,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,adm,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,app,BRIGHT STAR SECONDARY ACADEMY,Hispanic/ Latino,10
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,enr,BRIGHT STAR SECONDARY ACADEMY,All,
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,adm,BRIGHT STAR SECONDARY ACADEMY,All,
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,app,BRIGHT STAR SECONDARY ACADEMY,All,13
BUENA HIGH SCHOOL53647,Ventura,Ventura,enr,BUENA HIGH SCHOOL,White,
BUENA HIGH SCHOOL53647,Ventura,Ventura,adm,BUENA HIGH SCHOOL,White,
BUENA HIGH SCHOOL53647,Ventura,Ventura,app,BUENA HIGH SCHOOL,White,9
BUENA HIGH SCHOOL53647,Ventura,Ventura,enr,BUENA HIGH SCHOOL,All,
BUENA HIGH SCHOOL53647,Ventura,Ventura,adm,BUENA HIGH SCHOOL,All,
BUENA HIGH SCHOOL53647,Ventura,Ventura,app,BUENA HIGH SCHOOL,All,16
